# !!!performance-id:	pid9153b-12
# !!!title:		Mazurka in C-sharp minor, Op. 63, No. 3
# !!!trials:		1
# !!!date:		2008/03/29/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer:		Garrick Ohlsson
# !!!performance-date:	1999
# !!!label:		Arabesque Z6730-2
# !!!label-title:		Complete Chopin Piano Works, Volume 11
# !!!offset:		0
0.849	0:3
1.518	1:1
2.049	1:2
2.539	1:3
2.988	2:1
3.468	2:2
4.178	2:3
4.678	3:1
5.158	3:2
5.588	3:3
6.048	4:1
6.506	4:2
6.978	4:3
7.358	5:1
7.784	5:2
8.338	5:3
8.828	6:1
9.308	6:2
9.796	6:3
10.248	7:1
10.708	7:2
11.248	7:3
11.738	8:1
12.208	8:2
12.838	8:3
13.558	9:1
14.238	9:2
14.658	9:3
15.098	10:1
15.488	10:2
15.958	10:3
16.418	11:1
16.838	11:2
17.258	11:3
17.708	12:1
18.158	12:2
18.668	12:3
19.198	13:1
19.788	13:2
20.378	13:3
20.878	14:1
21.298	14:2
21.698	14:3
22.148	15:1
22.618	15:2
23.217	15:3
23.818	16:1
24.445	16:2
25.121	16:3
25.718	17:1
26.548	17:2
27.238	17:3
27.748	18:1
28.308	18:2
28.918	18:3
29.289	19:1
29.738	19:2
30.298	19:3
30.808	20:1
31.268	20:2
31.638	20:3
32.118	21:1
32.638	21:2
33.078	21:3
33.530	22:1
34.014	22:2
34.534	22:3
35.228	23:1
35.808	23:2
36.248	23:3
36.728	24:1
37.168	24:2
37.808	24:3
38.548	25:1
39.657	25:2
40.698	25:3
41.558	26:1
42.237	26:2
42.748	26:3
43.128	27:1
43.548	27:2
44.018	27:3
44.498	28:1
44.918	28:2
45.278	28:3
45.718	29:1
46.115	29:2
46.598	29:3
47.128	30:1
47.668	30:2
48.038	30:3
48.478	31:1
48.958	31:2
49.518	31:3
50.118	32:1
50.848	32:2
51.618	32:3
52.458	33:1
53.258	33:2
53.838	33:3
54.408	34:1
54.848	34:2
55.371	34:3
55.848	35:1
56.308	35:2
56.708	35:3
57.178	36:1
57.588	36:2
58.128	36:3
58.717	37:1
59.248	37:2
59.618	37:3
60.048	38:1
60.448	38:2
60.848	38:3
61.308	39:1
61.778	39:2
62.238	39:3
62.668	40:1
63.118	40:2
63.678	40:3
64.284	41:1
64.818	41:2
65.238	41:3
65.638	42:1
66.048	42:2
66.428	42:3
66.798	43:1
67.198	43:2
67.578	43:3
67.948	44:1
68.358	44:2
68.848	44:3
69.438	45:1
69.988	45:2
70.438	45:3
70.861	46:1
71.268	46:2
71.618	46:3
72.018	47:1
72.458	47:2
72.888	47:3
73.448	48:1
73.988	48:2
74.678	48:3
75.298	49:1
75.968	49:2
76.608	49:3
77.278	50:1
78.048	50:2
78.901	50:3
79.528	51:1
80.078	51:2
80.608	51:3
81.148	52:1
81.821	52:2
82.488	52:3
83.088	53:1
83.696	53:2
84.315	53:3
84.858	54:1
85.398	54:2
85.827	54:3
86.288	55:1
86.808	55:2
87.298	55:3
87.716	56:1
88.198	56:2
88.828	56:3
89.629	57:1
90.154	57:2
90.688	57:3
91.158	58:1
91.598	58:2
92.053	58:3
92.458	59:1
92.862	59:2
93.315	59:3
93.738	60:1
94.328	60:2
95.060	60:3
95.598	61:1
96.118	61:2
96.604	61:3
97.251	62:1
98.078	62:2
99.588	62:3
101.062	63:1
102.156	63:2
102.780	63:3
103.548	64:1
104.218	64:2
104.988	64:3
105.588	65:1
106.400	65:2
106.948	65:3
107.538	66:1
108.088	66:2
108.768	66:3
109.398	67:1
110.078	67:2
110.582	67:3
111.076	68:1
111.508	68:2
111.940	68:3
112.378	69:1
112.978	69:2
113.358	69:3
113.848	70:1
114.228	70:2
114.618	70:3
115.008	71:1
115.569	71:2
115.943	71:3
116.398	72:1
116.908	72:2
117.588	72:3
118.298	73:1
118.968	73:2
119.470	73:3
119.918	74:1
120.418	74:2
121.488	74:3
123.558	75:1
124.381	75:2
124.888	75:3
125.428	76:1
126.178	76:2
127.045	76:3
