# !!!performance-id:	pid9085-16
# !!!title:		Mazurka in C-sharp minor, Op. 63, No. 3
# !!!trials:		1
# !!!date: 		2007/03/28/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Halina Czerny-Stefanska
# !!!performance-date:	1949
# !!!label:		Muza PNCD006
# !!!label-title:		International Chopin Piano Competitions: Best Mazurka Performances 1927-1955
# !!!offset:		0
0.807	0:3
1.458	1:1
2.278	1:2
2.848	1:3
3.338	2:1
3.898	2:2
4.548	2:3
5.058	3:1
5.588	3:2
6.098	3:3
6.608	4:1
7.248	4:2
7.868	4:3
8.348	5:1
8.918	5:2
9.448	5:3
9.988	6:1
10.628	6:2
11.158	6:3
11.688	7:1
12.318	7:2
13.018	7:3
13.628	8:1
14.218	8:2
14.788	8:3
15.328	9:1
15.968	9:2
16.498	9:3
16.958	10:1
17.508	10:2
18.100	10:3
18.568	11:1
19.098	11:2
19.598	11:3
20.108	12:1
20.728	12:2
21.298	12:3
21.778	13:1
22.388	13:2
22.948	13:3
23.428	14:1
24.038	14:2
24.588	14:3
25.158	15:1
25.848	15:2
26.508	15:3
27.118	16:1
27.668	16:2
28.298	16:3
28.808	17:1
29.458	17:2
30.018	17:3
30.488	18:1
30.984	18:2
31.468	18:3
31.858	19:1
32.388	19:2
32.998	19:3
33.458	20:1
33.968	20:2
34.398	20:3
34.838	21:1
35.318	21:2
35.788	21:3
36.278	22:1
36.758	22:2
37.268	22:3
37.778	23:1
38.408	23:2
38.838	23:3
39.398	24:1
40.068	24:2
40.808	24:3
41.788	25:1
42.824	25:2
43.578	25:3
44.068	26:1
44.578	26:2
45.038	26:3
45.428	27:1
45.948	27:2
46.518	27:3
46.948	28:1
47.418	28:2
47.828	28:3
48.258	29:1
48.698	29:2
49.138	29:3
49.628	30:1
50.118	30:2
50.628	30:3
51.168	31:1
51.722	31:2
52.288	31:3
52.968	32:1
53.908	32:2
54.778	32:3
55.788	33:1
56.398	33:2
56.816	33:3
57.268	34:1
57.728	34:2
58.158	34:3
58.628	35:1
59.168	35:2
59.568	35:3
59.968	36:1
60.488	36:2
60.988	36:3
61.438	37:1
62.018	37:2
62.458	37:3
62.868	38:1
63.318	38:2
63.738	38:3
64.178	39:1
64.718	39:2
65.098	39:3
65.468	40:1
65.968	40:2
66.398	40:3
66.838	41:1
67.453	41:2
67.858	41:3
68.248	42:1
68.743	42:2
69.168	42:3
69.558	43:1
70.058	43:2
70.438	43:3
70.808	44:1
71.218	44:2
71.628	44:3
72.068	45:1
72.578	45:2
73.018	45:3
73.428	46:1
73.963	46:2
74.428	46:3
74.888	47:1
75.588	47:2
76.128	47:3
76.708	48:1
77.728	48:2
78.628	48:3
79.458	49:1
80.168	49:2
80.688	49:3
81.188	50:1
81.978	50:2
82.538	50:3
83.008	51:1
83.548	51:2
84.018	51:3
84.508	52:1
85.248	52:2
85.748	52:3
86.248	53:1
86.988	53:2
87.578	53:3
88.118	54:1
88.778	54:2
89.278	54:3
89.848	55:1
90.548	55:2
91.418	55:3
92.168	56:1
92.808	56:2
93.388	56:3
93.868	57:1
94.478	57:2
94.968	57:3
95.408	58:1
95.888	58:2
96.488	58:3
96.888	59:1
97.398	59:2
97.848	59:3
98.328	60:1
99.045	60:2
99.618	60:3
100.008	61:1
100.628	61:2
101.049	61:3
101.686	62:1
102.318	62:2
103.378	62:3
105.378	63:1
106.068	63:2
106.538	63:3
107.028	64:1
107.638	64:2
108.318	64:3
108.768	65:1
109.338	65:2
109.878	65:3
110.378	66:1
110.998	66:2
111.708	66:3
112.188	67:1
112.694	67:2
113.188	67:3
113.708	68:1
114.288	68:2
114.820	68:3
115.278	69:1
115.888	69:2
116.328	69:3
116.818	70:1
117.388	70:2
117.878	70:3
118.328	71:1
118.878	71:2
119.408	71:3
119.938	72:1
120.548	72:2
121.168	72:3
121.748	73:1
122.438	73:2
122.998	73:3
123.618	74:1
124.248	74:2
125.018	74:3
127.068	75:1
127.808	75:2
128.258	75:3
128.848	76:1
129.858	76:2
