# !!!performance-id:	pid9048b-16
# !!!title:		Mazurka in C-sharp minor, Op. 63, No. 3
# !!!trials:		1
# !!!date: 		2007/03/28/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Frederic Chiu
# !!!performance-date:	1999
# !!!label:		Harmonia Mundi 	HMX 2907352.53
# !!!label-title:		Chopin Complete Mazurkas
# !!!offset:		0
1.608	0:3
2.188	1:1
2.929	1:2
3.468	1:3
3.928	2:1
4.378	2:2
4.858	2:3
5.348	3:1
5.798	3:2
6.268	3:3
6.648	4:1
7.088	4:2
7.608	4:3
8.088	5:1
8.722	5:2
9.178	5:3
9.558	6:1
9.992	6:2
10.384	6:3
10.788	7:1
11.198	7:2
11.678	7:3
12.048	8:1
12.468	8:2
12.918	8:3
13.468	9:1
14.063	9:2
14.588	9:3
14.968	10:1
15.418	10:2
15.898	10:3
16.358	11:1
16.818	11:2
17.258	11:3
17.648	12:1
18.161	12:2
18.748	12:3
19.432	13:1
20.138	13:2
20.588	13:3
20.988	14:1
21.448	14:2
21.878	14:3
22.268	15:1
22.708	15:2
23.188	15:3
23.578	16:1
24.227	16:2
24.638	16:3
25.008	17:1
25.578	17:2
25.978	17:3
26.368	18:1
26.935	18:2
27.298	18:3
27.628	19:1
28.058	19:2
28.578	19:3
29.138	20:1
29.518	20:2
29.858	20:3
30.218	21:1
30.678	21:2
31.038	21:3
31.388	22:1
31.778	22:2
32.228	22:3
32.833	23:1
33.404	23:2
33.808	23:3
34.218	24:1
34.931	24:2
35.568	24:3
36.034	25:1
36.885	25:2
37.558	25:3
38.038	26:1
38.641	26:2
39.108	26:3
39.518	27:1
40.018	27:2
40.558	27:3
41.118	28:1
41.568	28:2
42.018	28:3
42.468	29:1
42.928	29:2
43.328	29:3
43.768	30:1
44.248	30:2
44.768	30:3
45.418	31:1
45.828	31:2
46.298	31:3
46.828	32:1
47.508	32:2
48.138	32:3
49.108	33:1
49.781	33:2
50.528	33:3
51.235	34:1
51.688	34:2
52.158	34:3
52.648	35:1
53.148	35:2
53.577	35:3
54.058	36:1
54.528	36:2
55.113	36:3
55.678	37:1
56.436	37:2
56.888	37:3
57.398	38:1
57.828	38:2
58.268	38:3
58.836	39:1
59.328	39:2
59.768	39:3
60.372	40:1
60.818	40:2
61.298	40:3
61.942	41:1
62.608	41:2
63.048	41:3
63.458	42:1
63.898	42:2
64.368	42:3
64.926	43:1
65.328	43:2
65.768	43:3
66.178	44:1
66.658	44:2
67.228	44:3
67.728	45:1
68.198	45:2
68.608	45:3
69.028	46:1
69.468	46:2
70.011	46:3
70.531	47:1
71.008	47:2
71.548	47:3
72.112	48:1
72.696	48:2
73.338	48:3
73.938	49:1
74.519	49:2
75.558	49:3
76.492	50:1
77.058	50:2
77.588	50:3
78.138	51:1
78.638	51:2
79.268	51:3
79.748	52:1
80.359	52:2
81.008	52:3
81.458	53:1
82.068	53:2
82.448	53:3
82.888	54:1
83.348	54:2
83.758	54:3
84.188	55:1
84.596	55:2
85.088	55:3
85.558	56:1
86.058	56:2
86.548	56:3
87.108	57:1
87.737	57:2
88.238	57:3
88.688	58:1
89.168	58:2
89.688	58:3
90.198	59:1
90.805	59:2
91.214	59:3
91.618	60:1
92.298	60:2
92.998	60:3
93.548	61:1
94.008	61:2
94.588	61:3
95.205	62:1
95.748	62:2
96.858	62:3
98.628	63:1
99.381	63:2
99.938	63:3
100.488	64:1
101.098	64:2
101.748	64:3
102.458	65:1
103.308	65:2
103.888	65:3
104.538	66:1
105.094	66:2
105.988	66:3
106.518	67:1
107.282	67:2
108.008	67:3
108.688	68:1
109.168	68:2
109.787	68:3
110.547	69:1
111.470	69:2
112.188	69:3
112.868	70:1
113.428	70:2
114.056	70:3
114.768	71:1
115.676	71:2
116.348	71:3
117.110	72:1
117.731	72:2
118.318	72:3
119.069	73:1
119.592	73:2
120.261	73:3
120.812	74:1
121.424	74:2
122.665	74:3
124.523	75:1
125.441	75:2
126.118	75:3
126.768	76:1
127.728	76:2
