# !!!performance-id:	pid9101c-06
# !!!title:		Mazurka in C-sharp minor, Op. 63, No. 3
# !!!trials:		1
# !!!date: 		2007/04/01/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Eva Osinska
# !!!performance-date:	1999
# !!!label:		Cassiopee 969 213/6
# !!!label-title:		Chopin: Les 58 Mazurkas Premiere Integrale
# !!!offset:		0
0.528	0:3
1.208	1:1
2.038	1:2
2.698	1:3
3.128	2:1
3.578	2:2
4.148	2:3
4.760	3:1
5.498	3:2
6.014	3:3
6.403	4:1
6.858	4:2
7.398	4:3
7.878	5:1
8.428	5:2
9.008	5:3
9.438	6:1
9.888	6:2
10.420	6:3
10.928	7:1
11.618	7:2
12.318	7:3
12.768	8:1
13.198	8:2
13.688	8:3
14.118	9:1
14.638	9:2
15.118	9:3
15.508	10:1
15.908	10:2
16.428	10:3
16.908	11:1
17.478	11:2
17.938	11:3
18.348	12:1
18.748	12:2
19.238	12:3
19.708	13:1
20.358	13:2
20.948	13:3
21.388	14:1
21.858	14:2
22.438	14:3
22.988	15:1
23.760	15:2
24.368	15:3
25.018	16:1
25.867	16:2
26.518	16:3
27.038	17:1
27.758	17:2
28.218	17:3
28.628	18:1
29.147	18:2
29.558	18:3
29.928	19:1
30.358	19:2
30.878	19:3
31.308	20:1
31.718	20:2
32.118	20:3
32.568	21:1
33.138	21:2
33.628	21:3
34.048	22:1
34.558	22:2
34.988	22:3
35.518	23:1
36.008	23:2
36.408	23:3
36.868	24:1
37.408	24:2
38.038	24:3
38.758	25:1
39.607	25:2
40.138	25:3
40.558	26:1
41.078	26:2
41.488	26:3
41.878	27:1
42.307	27:2
42.778	27:3
43.188	28:1
43.588	28:2
43.978	28:3
44.408	29:1
44.868	29:2
45.358	29:3
45.788	30:1
46.218	30:2
46.678	30:3
47.218	31:1
47.810	31:2
48.268	31:3
48.778	32:1
49.548	32:2
50.666	32:3
51.537	33:1
52.349	33:2
52.778	33:3
53.248	34:1
53.638	34:2
54.068	34:3
54.568	35:1
55.088	35:2
55.488	35:3
55.908	36:1
56.395	36:2
56.978	36:3
57.618	37:1
58.158	37:2
58.548	37:3
58.958	38:1
59.328	38:2
59.728	38:3
60.158	39:1
60.685	39:2
61.098	39:3
61.608	40:1
62.096	40:2
62.768	40:3
63.578	41:1
64.208	41:2
64.618	41:3
65.018	42:1
65.448	42:2
65.858	42:3
66.268	43:1
66.833	43:2
67.210	43:3
67.704	44:1
68.145	44:2
68.748	44:3
69.448	45:1
70.107	45:2
70.538	45:3
70.978	46:1
71.418	46:2
71.818	46:3
72.258	47:1
72.766	47:2
73.218	47:3
73.788	48:1
74.635	48:2
75.658	48:3
76.668	49:1
77.598	49:2
78.135	49:3
78.598	50:1
79.228	50:2
79.878	50:3
80.298	51:1
80.758	51:2
81.228	51:3
81.588	52:1
82.058	52:2
82.638	52:3
83.038	53:1
83.598	53:2
84.088	53:3
84.478	54:1
84.918	54:2
85.378	54:3
85.878	55:1
86.508	55:2
87.168	55:3
87.578	56:1
88.018	56:2
88.503	56:3
88.968	57:1
89.568	57:2
90.078	57:3
90.453	58:1
90.858	58:2
91.348	58:3
91.738	59:1
92.168	59:2
92.608	59:3
93.098	60:1
93.698	60:2
94.298	60:3
94.778	61:1
95.188	61:2
95.608	61:3
96.125	62:1
96.778	62:2
97.728	62:3
100.358	63:1
100.898	63:2
101.348	63:3
101.828	64:1
102.448	64:2
103.258	64:3
104.147	65:1
104.958	65:2
105.488	65:3
105.958	66:1
106.538	66:2
107.048	66:3
107.608	67:1
108.339	67:2
108.798	67:3
109.328	68:1
109.868	68:2
110.308	68:3
110.788	69:1
111.348	69:2
111.808	69:3
112.248	70:1
112.698	70:2
113.158	70:3
113.698	71:1
114.298	71:2
114.758	71:3
115.318	72:1
116.008	72:2
116.508	72:3
116.948	73:1
117.498	73:2
117.968	73:3
118.438	74:1
118.978	74:2
119.868	74:3
122.808	75:1
123.408	75:2
123.868	75:3
124.378	76:1
125.358	76:2
