# !!!performance-id:	pid919401-03
# !!!title:		Mazurka in C-sharp minor, Op. 63, No. 3
# !!!trials:		1
# !!!date: 		2008/04/05/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Stanislas Niedzielski
# !!!performance-date:	1931
# !!!label:		HMV B 3550
# !!!label-title:		Chopin Mazurkas
# !!!offset:		0
2.367	0:3
2.988	1:1
3.488	1:2
3.987	1:3
4.458	2:1
4.838	2:2
5.333	2:3
5.748	3:1
6.068	3:2
6.541	3:3
6.988	4:1
7.358	4:2
7.788	4:3
8.122	5:1
8.498	5:2
8.938	5:3
9.428	6:1
9.798	6:2
10.238	6:3
10.628	7:1
10.968	7:2
11.358	7:3
11.858	8:1
12.235	8:2
12.859	8:3
13.578	9:1
13.988	9:2
14.448	9:3
14.928	10:1
15.268	10:2
15.706	10:3
16.048	11:1
16.348	11:2
16.729	11:3
17.128	12:1
17.478	12:2
17.810	12:3
18.168	13:1
18.588	13:2
18.968	13:3
19.388	14:1
19.768	14:2
20.218	14:3
20.778	15:1
21.229	15:2
21.524	15:3
21.886	16:1
22.318	16:2
22.616	16:3
22.958	17:1
23.378	17:2
23.682	17:3
23.968	18:1
24.310	18:2
24.567	18:3
24.858	19:1
25.298	19:2
25.584	19:3
25.910	20:1
26.158	20:2
26.406	20:3
26.698	21:1
27.028	21:2
27.349	21:3
27.633	22:1
27.968	22:2
28.338	22:3
28.753	23:1
29.238	23:2
29.698	23:3
30.208	24:1
30.638	24:2
31.073	24:3
31.678	25:1
32.218	25:2
32.500	25:3
32.788	26:1
33.106	26:2
33.361	26:3
33.648	27:1
34.028	27:2
34.318	27:3
34.618	28:1
34.868	28:2
35.106	28:3
35.398	29:1
35.676	29:2
35.961	29:3
36.248	30:1
36.568	30:2
36.878	30:3
37.288	31:1
37.718	31:2
38.268	31:3
38.858	32:1
39.418	32:2
39.998	32:3
40.428	33:1
40.808	33:2
41.194	33:3
41.578	34:1
41.828	34:2
42.218	34:3
42.578	35:1
42.878	35:2
43.228	35:3
43.568	36:1
43.861	36:2
44.218	36:3
44.568	37:1
44.878	37:2
45.208	37:3
45.558	38:1
45.828	38:2
46.188	38:3
46.498	39:1
46.798	39:2
47.128	39:3
47.468	40:1
47.778	40:2
48.128	40:3
48.502	41:1
48.788	41:2
49.178	41:3
49.508	42:1
49.798	42:2
50.148	42:3
50.465	43:1
50.718	43:2
51.048	43:3
51.318	44:1
51.608	44:2
51.968	44:3
52.288	45:1
52.568	45:2
52.918	45:3
53.238	46:1
53.578	46:2
53.958	46:3
54.348	47:1
54.798	47:2
55.268	47:3
55.818	48:1
56.669	48:2
57.604	48:3
58.794	49:1
59.371	49:2
59.898	49:3
60.368	50:1
60.748	50:2
61.198	50:3
61.538	51:1
61.828	51:2
62.137	51:3
62.488	52:1
62.868	52:2
63.228	52:3
63.638	53:1
64.008	53:2
64.390	53:3
64.737	54:1
65.038	54:2
65.358	54:3
65.678	55:1
65.988	55:2
66.398	55:3
66.848	56:1
67.202	56:2
67.698	56:3
68.208	57:1
68.568	57:2
68.928	57:3
69.248	58:1
69.548	58:2
69.888	58:3
70.228	59:1
70.508	59:2
70.828	59:3
71.178	60:1
71.568	60:2
71.888	60:3
72.218	61:1
72.635	61:2
73.048	61:3
73.598	62:1
74.329	62:2
75.188	62:3
76.392	63:1
76.788	63:2
77.138	63:3
77.518	64:1
77.818	64:2
78.208	64:3
78.498	65:1
78.938	65:2
79.358	65:3
79.768	66:1
80.248	66:2
80.738	66:3
81.128	67:1
81.528	67:2
81.845	67:3
82.180	68:1
82.528	68:2
82.908	68:3
83.278	69:1
83.718	69:2
84.063	69:3
84.380	70:1
84.708	70:2
85.028	70:3
85.345	71:1
85.738	71:2
86.038	71:3
86.388	72:1
86.788	72:2
87.128	72:3
87.458	73:1
87.848	73:2
88.208	73:3
88.628	74:1
89.048	74:2
89.778	74:3
91.120	75:1
91.718	75:2
92.373	75:3
93.118	76:1
93.918	76:2
94.473	76:3
