# !!!performance-id:	pid9139b-12
# !!!title:		Mazurka in C-sharp minor, Op. 63, No. 3
# !!!trials:		1
# !!!date: 		2008/03/29/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Masako Ezaki
# !!!performance-date:	2006
# !!!label:		Triton OVCT-00035
# !!!label-title:		Chopin Mazurkas
# !!!offset:		0
0.578	0:3
1.138	1:1
1.734	1:2
2.425	1:3
2.868	2:1
3.298	2:2
3.831	2:3
4.268	3:1
4.718	3:2
5.328	3:3
5.728	4:1
6.158	4:2
6.688	4:3
7.128	5:1
7.608	5:2
8.198	5:3
8.728	6:1
9.208	6:2
9.678	6:3
10.088	7:1
10.549	7:2
11.058	7:3
11.478	8:1
11.896	8:2
12.428	8:3
12.873	9:1
13.328	9:2
13.888	9:3
14.298	10:1
14.704	10:2
15.218	10:3
15.638	11:1
16.048	11:2
16.518	11:3
16.898	12:1
17.302	12:2
17.878	12:3
18.354	13:1
18.928	13:2
19.548	13:3
19.998	14:1
20.418	14:2
20.885	14:3
21.323	15:1
21.868	15:2
22.388	15:3
22.888	16:1
23.616	16:2
24.014	16:3
24.428	17:1
24.993	17:2
25.418	17:3
25.778	18:1
26.248	18:2
26.648	18:3
26.990	19:1
27.488	19:2
27.958	19:3
28.448	20:1
28.858	20:2
29.248	20:3
29.658	21:1
30.108	21:2
30.498	21:3
30.898	22:1
31.318	22:2
31.728	22:3
32.308	23:1
32.920	23:2
33.348	23:3
33.748	24:1
34.288	24:2
34.838	24:3
35.508	25:1
36.358	25:2
36.767	25:3
37.178	26:1
37.618	26:2
38.028	26:3
38.388	27:1
38.868	27:2
39.338	27:3
39.828	28:1
40.238	28:2
40.638	28:3
41.058	29:1
41.468	29:2
41.978	29:3
42.518	30:1
42.968	30:2
43.368	30:3
43.768	31:1
44.308	31:2
44.716	31:3
45.228	32:1
46.048	32:2
46.608	32:3
47.525	33:1
48.356	33:2
48.858	33:3
49.378	34:1
49.808	34:2
50.258	34:3
50.678	35:1
51.139	35:2
51.548	35:3
51.978	36:1
52.378	36:2
52.818	36:3
53.348	37:1
54.008	37:2
54.448	37:3
55.028	38:1
55.548	38:2
55.968	38:3
56.408	39:1
56.878	39:2
57.278	39:3
57.698	40:1
58.088	40:2
58.508	40:3
58.968	41:1
59.598	41:2
60.008	41:3
60.418	42:1
60.858	42:2
61.288	42:3
61.688	43:1
62.128	43:2
62.568	43:3
62.948	44:1
63.358	44:2
63.808	44:3
64.308	45:1
64.776	45:2
65.198	45:3
65.608	46:1
66.028	46:2
66.458	46:3
66.908	47:1
67.468	47:2
67.878	47:3
68.358	48:1
69.128	48:2
69.758	48:3
70.438	49:1
71.160	49:2
71.699	49:3
72.108	50:1
72.718	50:2
73.186	50:3
73.588	51:1
74.018	51:2
74.458	51:3
74.838	52:1
75.278	52:2
75.698	52:3
76.057	53:1
76.638	53:2
77.218	53:3
77.778	54:1
78.235	54:2
78.678	54:3
79.048	55:1
79.498	55:2
80.108	55:3
80.648	56:1
81.168	56:2
81.648	56:3
82.068	57:1
82.495	57:2
83.078	57:3
83.458	58:1
83.868	58:2
84.368	58:3
84.788	59:1
85.208	59:2
85.668	59:3
86.148	60:1
86.818	60:2
87.438	60:3
87.908	61:1
88.338	61:2
88.788	61:3
89.348	62:1
89.998	62:2
90.848	62:3
93.015	63:1
93.579	63:2
94.008	63:3
94.458	64:1
95.168	64:2
95.958	64:3
96.558	65:1
97.168	65:2
98.051	65:3
98.668	66:1
99.228	66:2
99.858	66:3
100.358	67:1
100.898	67:2
101.478	67:3
102.058	68:1
102.548	68:2
103.048	68:3
103.520	69:1
104.067	69:2
104.788	69:3
105.378	70:1
105.828	70:2
106.308	70:3
106.748	71:1
107.308	71:2
107.928	71:3
108.428	72:1
108.948	72:2
109.448	72:3
109.948	73:1
110.478	73:2
110.998	73:3
111.568	74:1
112.208	74:2
113.229	74:3
116.088	75:1
116.568	75:2
116.998	75:3
117.468	76:1
118.408	76:2
119.493	76:3
