# !!!performance-id:      pid5667274b-06
# !!!title:               Mazurka in C-sharp minor, Op. 63, No. 3
# !!!trials:               1
# !!!date:                2007/03/29/
# !!!reverse-conductor:   Craig Stuart Sapp
# !!!performer:           Ignacy Jan Paderewski
# !!!performance-date:    1930
# !!!label:               Philips 456 919-2
# !!!label-title:         Greatest Pianists of the 20th century, vol. 74
# !!!offset:		0
3.188	0:3
3.668	1:1
4.248	1:2
4.669	1:3
5.258	2:1
5.738	2:2
6.216	2:3
6.588	3:1
7.139	3:2
7.508	3:3
8.024	4:1
8.538	4:2
9.028	4:3
9.343	5:1
9.976	5:2
10.488	5:3
11.065	6:1
11.580	6:2
11.968	6:3
12.539	7:1
13.159	7:2
13.568	7:3
14.237	8:1
14.857	8:2
15.616	8:3
16.378	9:1
16.898	9:2
17.308	9:3
17.837	10:1
18.288	10:2
18.708	10:3
19.088	11:1
19.649	11:2
19.978	11:3
20.478	12:1
20.918	12:2
21.338	12:3
21.927	13:1
22.408	13:2
22.758	13:3
23.348	14:1
23.838	14:2
24.198	14:3
24.951	15:1
25.755	15:2
26.155	15:3
26.898	16:1
27.478	16:2
27.948	16:3
28.378	17:1
28.768	17:2
29.248	17:3
29.708	18:1
30.108	18:2
30.508	18:3
30.858	19:1
31.424	19:2
32.163	19:3
32.548	20:1
32.948	20:2
33.288	20:3
33.708	21:1
34.058	21:2
34.498	21:3
34.951	22:1
35.335	22:2
35.784	22:3
36.208	23:1
36.686	23:2
37.158	23:3
37.558	24:1
37.948	24:2
38.518	24:3
38.902	25:1
39.657	25:2
40.288	25:3
40.748	26:1
41.188	26:2
41.628	26:3
42.049	27:1
42.759	27:2
43.547	27:3
43.998	28:1
44.518	28:2
44.878	28:3
45.268	29:1
45.618	29:2
46.028	29:3
46.368	30:1
46.768	30:2
47.218	30:3
47.658	31:1
48.098	31:2
48.598	31:3
49.268	32:1
50.212	32:2
50.758	32:3
51.288	33:1
51.748	33:2
52.148	33:3
52.518	34:1
52.976	34:2
53.368	34:3
53.768	35:1
54.248	35:2
54.698	35:3
55.138	36:1
55.638	36:2
56.420	36:3
56.838	37:1
57.268	37:2
57.688	37:3
58.118	38:1
58.596	38:2
59.048	38:3
59.418	39:1
59.898	39:2
60.458	39:3
60.838	40:1
61.502	40:2
62.168	40:3
62.818	41:1
63.437	41:2
63.848	41:3
64.268	42:1
64.708	42:2
65.278	42:3
65.698	43:1
66.167	43:2
66.538	43:3
66.938	44:1
67.563	44:2
68.384	44:3
69.004	45:1
69.588	45:2
69.988	45:3
70.298	46:1
70.738	46:2
71.238	46:3
71.694	47:1
72.176	47:2
73.012	47:3
73.468	48:1
74.148	48:2
75.088	48:3
76.448	49:1
77.038	49:2
77.558	49:3
78.148	50:1
78.718	50:2
79.457	50:3
79.931	51:1
80.418	51:2
80.818	51:3
81.478	52:1
82.216	52:2
82.748	52:3
83.351	53:1
83.894	53:2
84.258	53:3
84.688	54:1
85.258	54:2
85.668	54:3
86.158	55:1
86.833	55:2
87.238	55:3
88.376	56:1
89.053	56:2
89.738	56:3
90.448	57:1
91.018	57:2
91.428	57:3
91.908	58:1
92.368	58:2
92.910	58:3
93.338	59:1
93.698	59:2
94.094	59:3
94.568	60:1
94.988	60:2
95.428	60:3
95.788	61:1
96.138	61:2
96.638	61:3
97.108	62:1
97.578	62:2
98.328	62:3
100.800	63:1
101.358	63:2
101.828	63:3
102.708	64:1
103.710	64:2
104.368	64:3
105.208	65:1
106.110	65:2
106.678	65:3
107.528	66:1
108.265	66:2
109.371	66:3
110.118	67:1
110.800	67:2
111.167	67:3
111.612	68:1
112.118	68:2
112.598	68:3
113.188	69:1
113.988	69:2
114.355	69:3
114.792	70:1
115.308	70:2
115.778	70:3
116.528	71:1
117.018	71:2
117.371	71:3
117.788	72:1
118.228	72:2
118.548	72:3
118.927	73:1
119.388	73:2
119.808	73:3
120.288	74:1
120.728	74:2
121.338	74:3
122.771	75:1
123.298	75:2
123.908	75:3
124.788	76:1
126.088	76:2
