# !!!performance-id:      pid9099-19
# !!!title:               Mazurka in B minor, Op. 30, No. 2
# !!!trials:               1
# !!!date:                2007/03/03/
# !!!reverse-conductor:   Craig Stuart Sapp
# !!!performer:           Nina Milkina
# !!!performance-date:    1970
# !!!label:               Unterschrift/EMI
# !!!label-title:         Chopin: Complete Mazurkas
# !!!offset:		0
0.278	0:3
0.978	1:1
1.458	1:2
1.928	1:3
2.448	2:1
2.978	2:2
3.638	2:3
4.218	3:1
4.598	3:2
5.038	3:3
5.458	4:1
5.908	4:2
6.448	4:3
7.128	5:1
7.608	5:2
8.018	5:3
8.508	6:1
9.098	6:2
9.668	6:3
10.150	7:1
10.538	7:2
10.938	7:3
11.368	8:1
11.898	8:2
12.573	8:3
13.421	9:1
13.918	9:2
14.368	9:3
14.768	10:1
15.458	10:2
16.016	10:3
16.466	11:1
16.818	11:2
17.228	11:3
17.618	12:1
18.218	12:2
18.701	12:3
19.258	13:1
19.638	13:2
20.018	13:3
20.398	14:1
20.968	14:2
21.468	14:3
21.928	15:1
22.278	15:2
22.648	15:3
23.078	16:1
23.708	16:2
24.584	16:3
25.496	17:1
25.928	17:2
26.438	17:3
26.848	18:1
27.179	18:2
27.608	18:3
27.958	19:1
28.278	19:2
28.648	19:3
28.968	20:1
29.238	20:2
29.608	20:3
29.928	21:1
30.218	21:2
30.578	21:3
30.908	22:1
31.198	22:2
31.588	22:3
32.018	23:1
32.338	23:2
32.758	23:3
33.288	24:1
33.788	24:2
34.502	24:3
35.278	25:1
35.778	25:2
36.241	25:3
36.648	26:1
36.988	26:2
37.378	26:3
37.728	27:1
38.038	27:2
38.408	27:3
38.728	28:1
39.008	28:2
39.368	28:3
39.658	29:1
39.968	29:2
40.318	29:3
40.628	30:1
40.928	30:2
41.308	30:3
41.728	31:1
42.328	31:2
42.848	31:3
43.238	32:1
43.818	32:2
44.739	32:3
45.494	33:1
46.038	33:2
46.558	33:3
46.948	34:1
47.388	34:2
47.798	34:3
48.128	35:1
48.448	35:2
48.828	35:3
49.198	36:1
49.658	36:2
50.078	36:3
50.495	37:1
50.868	37:2
51.238	37:3
51.588	38:1
52.028	38:2
52.508	38:3
53.092	39:1
53.608	39:2
53.988	39:3
54.388	40:1
54.878	40:2
55.558	40:3
56.238	41:1
56.698	41:2
57.098	41:3
57.448	42:1
57.838	42:2
58.238	42:3
58.548	43:1
58.858	43:2
59.228	43:3
59.568	44:1
60.008	44:2
60.418	44:3
60.858	45:1
61.308	45:2
61.678	45:3
62.028	46:1
62.488	46:2
63.018	46:3
63.528	47:1
64.218	47:2
64.678	47:3
65.148	48:1
65.868	48:2
66.789	48:3
67.688	49:1
68.278	49:2
68.763	49:3
69.146	50:1
69.518	50:2
69.928	50:3
70.288	51:1
70.608	51:2
70.988	51:3
71.308	52:1
71.598	52:2
71.968	52:3
72.278	53:1
72.568	53:2
72.918	53:3
73.208	54:1
73.508	54:2
73.888	54:3
74.298	55:1
74.608	55:2
75.008	55:3
75.518	56:1
76.088	56:2
76.818	56:3
77.592	57:1
78.208	57:2
78.648	57:3
79.058	58:1
79.418	58:2
79.778	58:3
80.118	59:1
80.408	59:2
80.748	59:3
81.058	60:1
81.318	60:2
81.668	60:3
81.978	61:1
82.278	61:2
82.628	61:3
82.938	62:1
83.238	62:2
83.638	62:3
84.068	63:1
84.698	63:2
85.188	63:3
85.558	64:1
86.138	64:2
