score,measure,beat,strip,page,hpixel
op94no2_v1,0,3,1,0,77
op94no2_v1,1,1,1,0,130
op94no2_v1,1,2,1,0,
op94no2_v1,1,3,1,0,154
op94no2_v1,2,1,1,0,
op94no2_v1,2,2,1,0,
op94no2_v1,2,3,1,0,
op94no2_v1,3,1,1,0,287
op94no2_v1,3,2,1,0,333
op94no2_v1,3,3,1,0,362
op94no2_v1,4,1,1,0,
op94no2_v1,4,2,1,0,
op94no2_v1,4,3,1,0,
op94no2_v1,1,1,1,1,31
op94no2_v1,1,2,1,1,85
op94no2_v1,1,3,1,1,
op94no2_v1,2,1,1,1,
op94no2_v1,2,2,1,1,
op94no2_v1,2,3,1,1,
op94no2_v1,3,1,1,1,258
op94no2_v1,3,2,1,1,312
op94no2_v1,3,3,1,1,345
op94no2_v1,4,1,1,1,
op94no2_v1,4,2,1,1,
op94no2_v1,4,3,1,1,
op94no2_v1,5,1,2,1,31
op94no2_v1,5,2,2,1,
op94no2_v1,5,3,2,1,54
op94no2_v1,6,1,2,1,
op94no2_v1,6,2,2,1,
op94no2_v1,6,3,2,1,
op94no2_v1,7,1,2,1,179
op94no2_v1,7,2,2,1,226
op94no2_v1,7,3,2,1,252
op94no2_v1,8,1,2,1,
op94no2_v1,8,2,2,1,
op94no2_v1,8,3,2,1,
op94no2_v1,9,1,2,1,379
op94no2_v1,9,2,2,1,426
op94no2_v1,9,3,2,1,447
op94no2_v1,10,1,3,1,
op94no2_v1,10,2,3,1,
op94no2_v1,10,3,3,1,
op94no2_v1,11,1,3,1,151
op94no2_v1,11,2,3,1,188
op94no2_v1,11,3,3,1,229
op94no2_v1,12,1,3,1,
op94no2_v1,12,2,3,1,
op94no2_v1,12,3,3,1,
op94no2_v1,13,1,3,1,417
op94no2_v1,13,2,3,1,
op94no2_v1,13,3,3,1,438
op94no2_v1,14,1,4,1,
op94no2_v1,14,2,4,1,
op94no2_v1,14,3,4,1,
op94no2_v1,15,1,4,1,144
op94no2_v1,15,2,4,1,181
op94no2_v1,15,3,4,1,218
op94no2_v1,16,1,4,1,
op94no2_v1,16,2,4,1,
op94no2_v1,16,3,4,1,
op94no2_v1,17,1,4,1,379
op94no2_v1,17,2,4,1,416
op94no2_v1,17,3,4,1,452
op94no2_v1,18,1,5,1,
op94no2_v1,18,2,5,1,
op94no2_v1,18,3,5,1,
op94no2_v1,19,1,5,1,145
op94no2_v1,19,2,5,1,182
op94no2_v1,19,3,5,1,219
op94no2_v1,20,1,5,1,
op94no2_v1,20,2,5,1,
op94no2_v1,20,3,5,1,
op94no2_v1,21,1,5,1,381
op94no2_v1,21,2,5,1,417
op94no2_v1,21,3,5,1,453
op94no2_v1,22,1,6,1,
op94no2_v1,22,2,6,1,
op94no2_v1,22,3,6,1,
op94no2_v1,23,1,6,1,120
op94no2_v1,23,2,6,1,149
op94no2_v1,23,3,6,1,178
op94no2_v1,24,1,6,1,
op94no2_v1,24,2,6,1,
op94no2_v1,24,3,6,1,
op94no2_v1,25,1,6,1,307
op94no2_v1,25,2,6,1,335
op94no2_v1,25,3,6,1,365
op94no2_v1,26,1,6,1,
op94no2_v1,26,2,6,1,
op94no2_v1,26,3,6,1,
op94no2_v1,27,1,7,1,30
op94no2_v1,27,2,7,1,58
op94no2_v1,27,3,7,1,85
op94no2_v1,28,1,7,1,
op94no2_v1,28,2,7,1,
op94no2_v1,28,3,7,1,
op94no2_v1,29,1,7,1,211
op94no2_v1,29,2,7,1,238
op94no2_v1,29,3,7,1,266
op94no2_v1,30,1,7,1,
op94no2_v1,30,2,7,1,
op94no2_v1,30,3,7,1,
op94no2_v1,31,1,7,1,408
op94no2_v1,31,2,7,1,
op94no2_v1,0,3,1,2,31
op94no2_v1,1,1,1,2,
op94no2_v1,1,2,1,2,
op94no2_v1,1,3,1,2,
op94no2_v1,2,1,1,2,127
op94no2_v1,2,2,1,2,
op94no2_v1,2,3,1,2,144
op94no2_v1,3,1,1,2,
op94no2_v1,3,2,1,2,
op94no2_v1,3,3,1,2,
op94no2_v1,4,1,1,2,280
op94no2_v1,4,2,1,2,
op94no2_v1,4,3,1,2,300
op94no2_v1,5,1,1,2,
op94no2_v1,5,2,1,2,
op94no2_v1,5,3,1,2,
op94no2_v1,6,1,1,2,403
op94no2_v1,6,2,1,2,420
op94no2_v1,6,3,1,2,453
op94no2_v1,7,1,2,2,
op94no2_v1,7,2,2,2,
op94no2_v1,7,3,2,2,
op94no2_v1,8,1,2,2,155
op94no2_v1,8,2,2,2,171
op94no2_v1,8,3,2,2,201
op94no2_v1,9,1,2,2,
op94no2_v1,9,2,2,2,
op94no2_v1,9,3,2,2,
op94no2_v1,10,1,2,2,328
op94no2_v1,10,2,2,2,344
op94no2_v1,10,3,2,2,365
op94no2_v1,11,1,2,2,
op94no2_v1,11,2,2,2,
op94no2_v1,11,3,2,2,
op94no2_v1,12,1,3,2,33
op94no2_v1,12,2,3,2,69
op94no2_v1,12,3,3,2,99
op94no2_v1,13,1,3,2,
op94no2_v1,13,2,3,2,
op94no2_v1,13,3,3,2,
op94no2_v1,14,1,3,2,226
op94no2_v1,14,2,3,2,255
op94no2_v1,14,3,3,2,283
op94no2_v1,15,1,3,2,
op94no2_v1,15,2,3,2,
op94no2_v1,15,3,3,2,
op94no2_v1,16,1,3,2,401
op94no2_v1,16,2,3,2,432
op94no2_v1,16,3,3,2,459
op94no2_v1,17,1,4,2,
op94no2_v1,17,2,4,2,
op94no2_v1,17,3,4,2,
op94no2_v1,18,1,4,2,160
op94no2_v1,18,2,4,2,198
op94no2_v1,18,3,4,2,237
op94no2_v1,19,1,4,2,
op94no2_v1,19,2,4,2,
op94no2_v1,19,3,4,2,
op94no2_v1,20,1,4,2,402
op94no2_v1,20,2,4,2,
op94no2_v1,20,3,4,2,423
op94no2_v1,21,1,5,2,
op94no2_v1,21,2,5,2,
op94no2_v1,21,3,5,2,
op94no2_v1,22,1,5,2,154
op94no2_v1,22,2,5,2,185
op94no2_v1,22,3,5,2,217
op94no2_v1,23,1,5,2,
op94no2_v1,23,2,5,2,
op94no2_v1,23,3,5,2,
op94no2_v1,24,1,5,2,386
op94no2_v1,24,2,5,2,418
op94no2_v1,24,3,5,2,450
op94no2_v1,25,1,6,2,
op94no2_v1,25,2,6,2,
op94no2_v1,25,3,6,2,
op94no2_v1,26,1,6,2,159
op94no2_v1,26,2,6,2,197
op94no2_v1,26,3,6,2,231
op94no2_v1,27,1,6,2,
op94no2_v1,27,2,6,2,
op94no2_v1,27,3,6,2,
op94no2_v1,28,1,6,2,386
op94no2_v1,28,2,6,2,422
op94no2_v1,28,3,6,2,456
op94no2_v1,1,1,1,3,
op94no2_v1,1,2,1,3,
op94no2_v1,1,3,1,3,
op94no2_v1,2,1,1,3,117
op94no2_v1,2,2,1,3,145
op94no2_v1,2,3,1,3,173
op94no2_v1,3,1,1,3,
op94no2_v1,3,2,1,3,
op94no2_v1,3,3,1,3,
op94no2_v1,4,1,1,3,298
op94no2_v1,4,2,1,3,327
op94no2_v1,4,3,1,3,358
op94no2_v1,5,1,1,3,
op94no2_v1,5,2,1,3,
op94no2_v1,5,3,1,3,
op94no2_v1,6,1,2,3,28
op94no2_v1,6,2,2,3,63
op94no2_v1,6,3,2,3,90
op94no2_v1,7,1,2,3,
op94no2_v1,7,2,2,3,
op94no2_v1,7,3,2,3,
op94no2_v1,8,1,2,3,215
op94no2_v1,8,2,2,3,242
op94no2_v1,8,3,2,3,268
op94no2_v1,9,1,2,3,
op94no2_v1,9,2,2,3,
op94no2_v1,9,3,2,3,
op94no2_v1,10,1,2,3,404
op94no2_v1,10,2,2,3,439
op94no2_v1,10,3,3,3,31
op94no2_v1,11,1,3,3,
op94no2_v1,11,2,3,3,
op94no2_v1,11,3,3,3,
op94no2_v1,12,1,3,3,145
op94no2_v1,12,2,3,3,
op94no2_v1,12,3,3,3,167
op94no2_v1,13,1,3,3,
op94no2_v1,13,2,3,3,
op94no2_v1,13,3,3,3,
op94no2_v1,14,1,3,3,324
op94no2_v1,14,2,3,3,
op94no2_v1,14,3,3,3,346
op94no2_v1,15,1,3,3,
op94no2_v1,15,2,3,3,
op94no2_v1,15,3,3,3,
op94no2_v1,16,1,4,3,32
op94no2_v1,16,2,4,3,51
op94no2_v1,16,3,4,3,95
op94no2_v1,17,1,4,3,
op94no2_v1,17,2,4,3,
op94no2_v1,17,3,4,3,
op94no2_v1,18,1,4,3,257
op94no2_v1,18,2,4,3,301
op94no2_v1,18,3,4,3,337
op94no2_v1,19,1,4,3,
op94no2_v1,19,2,4,3,
op94no2_v1,19,3,4,3,
op94no2_v1,20,1,5,3,33
op94no2_v1,20,2,5,3,72
op94no2_v1,20,3,5,3,109
op94no2_v1,21,1,5,3,
op94no2_v1,21,2,5,3,
op94no2_v1,21,3,5,3,
op94no2_v1,22,1,5,3,274
op94no2_v1,22,2,5,3,312
op94no2_v1,22,3,5,3,332
op94no2_v1,23,1,5,3,
op94no2_v1,23,2,5,3,
op94no2_v1,23,3,5,3,
op94no2_v1,24,1,6,3,33
op94no2_v1,24,2,6,3,75
op94no2_v1,24,3,6,3,119
op94no2_v1,25,1,6,3,
op94no2_v1,25,2,6,3,
op94no2_v1,25,3,6,3,
op94no2_v1,26,1,6,3,311
op94no2_v1,26,2,6,3,356
op94no2_v1,26,3,6,3,379
op94no2_v1,27,1,6,3,
op94no2_v1,27,2,6,3,
op94no2_v1,27,3,6,3,
op94no2_v2,0,3,1,0,88
op94no2_v2,1,1,1,0,141
op94no2_v2,1,2,1,0,
op94no2_v2,1,3,1,0,163
op94no2_v2,2,1,1,0,
op94no2_v2,2,2,1,0,
op94no2_v2,2,3,1,0,
op94no2_v2,3,1,1,0,286
op94no2_v2,3,2,1,0,328
op94no2_v2,3,3,1,0,353
op94no2_v2,4,1,1,0,
op94no2_v2,4,2,1,0,
op94no2_v2,4,3,1,0,
op94no2_v2,5,1,1,0,470
op94no2_v2,5,2,1,0,521
op94no2_v2,5,3,1,0,
op94no2_v2,6,1,2,0,
op94no2_v2,6,2,2,0,
op94no2_v2,6,3,2,0,
op94no2_v2,7,1,2,0,166
op94no2_v2,7,2,2,0,229
op94no2_v2,7,3,2,0,259
op94no2_v2,8,1,2,0,
op94no2_v2,8,2,2,0,
op94no2_v2,8,3,2,0,
op94no2_v2,9,1,2,0,391
op94no2_v2,9,2,2,0,
op94no2_v2,9,3,2,0,415
op94no2_v2,10,1,2,0,
op94no2_v2,10,2,2,0,
op94no2_v2,10,3,2,0,
op94no2_v2,11,1,3,0,34
op94no2_v2,11,2,3,0,80
op94no2_v2,11,3,3,0,102
op94no2_v2,12,1,3,0,
op94no2_v2,12,2,3,0,
op94no2_v2,12,3,3,0,
op94no2_v2,13,1,3,0,213
op94no2_v2,13,2,3,0,258
