score,measure,beat,strip,page,hpixel
childrencorner6_v1,1,1,1,0,103
childrencorner6_v1,1,2,1,0,155
childrencorner6_v1,2,1,1,0,
childrencorner6_v1,2,2,1,0,
childrencorner6_v1,3,1,1,0,
childrencorner6_v1,3,2,1,0,
childrencorner6_v1,4,1,1,0,415
childrencorner6_v1,4,2,1,0,477
childrencorner6_v1,5,1,2,0,
childrencorner6_v1,5,2,2,0,
childrencorner6_v1,6,1,2,0,
childrencorner6_v1,6,2,2,0,
childrencorner6_v1,7,1,2,0,218
childrencorner6_v1,7,2,2,0,263
childrencorner6_v1,8,1,2,0,
childrencorner6_v1,8,2,2,0,
childrencorner6_v1,9,1,2,0,
childrencorner6_v1,9,2,2,0,
childrencorner6_v1,10,1,3,0,36
childrencorner6_v1,10,2,3,0,89
childrencorner6_v1,11,1,3,0,
childrencorner6_v1,11,2,3,0,
childrencorner6_v1,12,1,3,0,
childrencorner6_v1,12,2,3,0,
childrencorner6_v1,13,1,3,0,344
childrencorner6_v1,13,2,3,0,383
childrencorner6_v1,14,1,3,0,
childrencorner6_v1,14,2,3,0,
childrencorner6_v1,15,1,4,0,
childrencorner6_v1,15,2,4,0,
childrencorner6_v1,16,1,4,0,136
childrencorner6_v1,16,2,4,0,182
childrencorner6_v1,17,1,4,0,
childrencorner6_v1,17,2,4,0,
childrencorner6_v1,18,1,4,0,
childrencorner6_v1,18,2,4,0,
childrencorner6_v1,19,1,4,0,426
childrencorner6_v1,19,2,4,0,480
childrencorner6_v1,20,1,5,0,
childrencorner6_v1,20,2,5,0,
childrencorner6_v1,21,1,5,0,
childrencorner6_v1,21,2,5,0,
childrencorner6_v1,22,1,5,0,206
childrencorner6_v1,22,2,5,0,252
childrencorner6_v1,23,1,5,0,
childrencorner6_v1,23,2,5,0,
childrencorner6_v1,24,1,5,0,
childrencorner6_v1,24,2,5,0,
childrencorner6_v1,25,1,5,0,461
childrencorner6_v1,25,2,5,0,488
childrencorner6_v1,1,1,1,1,
childrencorner6_v1,1,2,1,1,
childrencorner6_v1,2,1,1,1,
childrencorner6_v1,2,2,1,1,
childrencorner6_v1,3,1,1,1,231
