# !!!performance-id:	pid9111b-21
# !!!title:		Mazurka in F major, Op. 68, No. 3
# !!!trials:		1
# !!!date: 		2007/12/14/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Andrzej Wasowski
# !!!performance-date:	1980
# !!!label:		Concord CCD-42036
# !!!label-title:		Chopin 51 Mazurkas
# !!!offset:		0
0.122	1:1
0.668	1:2
1.118	1:3
1.608	2:1
2.258	2:2
2.783	2:3
3.308	3:1
3.768	3:2
4.178	3:3
4.638	4:1
5.282	4:2
5.771	4:3
6.258	5:1
6.698	5:2
7.098	5:3
7.518	6:1
7.963	6:2
8.388	6:3
8.808	7:1
9.228	7:2
9.678	7:3
10.229	8:1
10.918	8:2
11.898	8:3
12.878	9:1
13.378	9:2
13.808	9:3
14.288	10:1
14.858	10:2
15.396	10:3
15.858	11:1
16.288	11:2
16.708	11:3
17.128	12:1
17.898	12:2
18.468	12:3
19.038	13:1
19.478	13:2
19.888	13:3
20.286	14:1
20.768	14:2
21.238	14:3
21.718	15:1
22.135	15:2
22.618	15:3
23.178	16:1
23.908	16:2
24.768	16:3
25.628	17:1
26.148	17:2
26.648	17:3
27.054	18:1
27.548	18:2
27.978	18:3
28.418	19:1
28.878	19:2
29.248	19:3
29.728	20:1
30.282	20:2
31.237	20:3
32.138	21:1
32.658	21:2
33.118	21:3
33.538	22:1
34.068	22:2
34.618	22:3
35.118	23:1
35.618	23:2
36.168	23:3
36.698	24:1
37.608	24:2
38.903	24:3
40.198	25:1
40.728	25:2
41.168	25:3
41.608	26:1
42.167	26:2
42.678	26:3
43.198	27:1
43.668	27:2
44.048	27:3
44.488	28:1
45.038	28:2
45.522	28:3
45.988	29:1
46.428	29:2
46.818	29:3
47.208	30:1
47.688	30:2
48.168	30:3
48.698	31:1
49.186	31:2
49.718	31:3
50.429	32:1
51.449	32:2
52.873	32:3
54.308	33:1
54.538	33:2
54.778	33:3
55.028	34:1
55.268	34:2
55.507	34:3
55.745	35:1
55.988	35:2
56.278	35:3
56.538	36:1
56.778	36:2
57.208	36:3
57.558	37:1
57.835	37:2
58.111	37:3
58.343	38:1
58.588	38:2
58.858	38:3
59.208	39:1
59.468	39:2
59.688	39:3
59.948	40:1
60.218	40:2
60.485	40:3
60.958	41:1
61.258	41:2
61.528	41:3
61.768	42:1
62.048	42:2
62.318	42:3
62.648	43:1
62.918	43:2
63.188	43:3
63.508	44:1
63.958	44:2
64.648	44:3
65.811	45:1
66.458	45:2
66.978	45:3
67.518	46:1
68.208	46:2
68.863	46:3
69.518	47:1
69.998	47:2
70.446	47:3
70.948	48:1
71.598	48:2
72.163	48:3
72.728	49:1
73.198	49:2
73.608	49:3
74.018	50:1
74.488	50:2
75.008	50:3
75.498	51:1
75.968	51:2
76.468	51:3
77.140	52:1
77.988	52:2
79.163	52:3
80.338	53:1
80.928	53:2
81.448	53:3
81.978	54:1
82.678	54:2
83.298	54:3
83.918	55:1
84.408	55:2
84.878	55:3
85.398	56:1
86.219	56:2
86.901	56:3
87.620	57:1
88.097	57:2
88.528	57:3
88.948	58:1
89.391	58:2
89.888	58:3
90.378	59:1
90.878	59:2
91.458	59:3
92.308	60:1
93.528	60:2
94.738	60:3
