# !!!performance-id:      pid9060b-17
# !!!title:               Mazurka in F major, Op. 68, No. 3
# !!!trials:               1
# !!!date:                2006/10/04/
# !!!reverse-conductor:   Craig Stuart Sapp
# !!!performer:           Alexander Brailowsky
# !!!performance-date:    1960
# !!!label:               Sony SB2K 63237
# !!!label-title:         Chopin Mazurkas (Complete) & Polonaises: Alexander Brailowsky
# !!!offset:		0
0.451	1:1
1.083	1:2
1.745	1:3
2.225	2:1
2.725	2:2
3.312	2:3
3.805	3:1
4.447	3:2
5.145	3:3
5.675	4:1
6.182	4:2
6.744	4:3
7.265	5:1
7.798	5:2
8.535	5:3
9.055	6:1
9.538	6:2
10.195	6:3
10.705	7:1
11.199	7:2
11.795	7:3
12.339	8:1
13.106	8:2
14.063	8:3
14.925	9:1
15.613	9:2
16.435	9:3
16.965	10:1
17.579	10:2
18.158	10:3
18.666	11:1
19.223	11:2
20.005	11:3
20.555	12:1
21.065	12:2
21.664	12:3
22.165	13:1
22.718	13:2
23.455	13:3
24.025	14:1
24.520	14:2
25.145	14:3
25.725	15:1
26.215	15:2
26.905	15:3
27.715	16:1
28.495	16:2
29.113	16:3
29.715	17:1
30.427	17:2
30.995	17:3
31.422	18:1
32.122	18:2
32.705	18:3
33.195	19:1
33.826	19:2
34.625	19:3
35.115	20:1
35.844	20:2
36.727	20:3
37.555	21:1
38.362	21:2
38.985	21:3
39.410	22:1
40.069	22:2
40.845	22:3
41.365	23:1
42.051	23:2
42.865	23:3
43.395	24:1
44.285	24:2
45.174	24:3
46.145	25:1
46.635	25:2
47.365	25:3
47.895	26:1
48.435	26:2
48.942	26:3
49.495	27:1
50.062	27:2
50.815	27:3
51.335	28:1
51.873	28:2
52.454	28:3
53.025	29:1
53.595	29:2
54.315	29:3
54.915	30:1
55.435	30:2
56.155	30:3
56.725	31:1
57.234	31:2
57.985	31:3
58.795	32:1
59.575	32:2
60.494	32:3
61.265	33:1
61.605	33:2
61.875	33:3
62.185	34:1
62.427	34:2
62.685	34:3
62.955	35:1
63.255	35:2
63.575	35:3
63.845	36:1
64.145	36:2
64.415	36:3
64.685	37:1
65.042	37:2
65.297	37:3
65.553	38:1
65.829	38:2
66.084	38:3
66.406	39:1
66.670	39:2
66.943	39:3
67.213	40:1
67.489	40:2
67.733	40:3
68.065	41:1
68.374	41:2
68.606	41:3
68.894	42:1
69.175	42:2
69.436	42:3
69.773	43:1
70.089	43:2
70.435	43:3
70.925	44:1
71.565	44:2
72.591	44:3
74.281	45:1
74.928	45:2
75.595	45:3
76.075	46:1
76.585	46:2
77.122	46:3
77.675	47:1
78.214	47:2
78.915	47:3
79.445	48:1
79.938	48:2
80.443	48:3
80.965	49:1
81.499	49:2
82.205	49:3
82.750	50:1
83.241	50:2
83.835	50:3
84.365	51:1
84.869	51:2
85.425	51:3
86.015	52:1
86.814	52:2
87.870	52:3
88.895	53:1
89.635	53:2
90.532	53:3
91.145	54:1
91.725	54:2
92.317	54:3
92.955	55:1
93.553	55:2
94.415	55:3
95.025	56:1
95.565	56:2
96.148	56:3
96.745	57:1
97.324	57:2
98.025	57:3
98.675	58:1
99.216	58:2
99.955	58:3
100.555	59:1
101.161	59:2
102.065	59:3
103.166	60:1
104.695	60:2
106.475	60:3
