# !!!performance-id:	pid9190-11
# !!!title:		Mazurka in F major, Op. 68, No. 3
# !!!trials:		1
# !!!date: 		2007/12/13/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Dubravka Tomsic
# !!!performance-date:	1995
# !!!label:		Classical Collection CC C 068
# !!!label-title:		The Classical Collection: Chopin: Romantic Masterpieces
# !!!offset:		0
0.758	1:1
1.188	1:2
1.568	1:3
1.958	2:1
2.394	2:2
2.839	2:3
3.208	3:1
3.628	3:2
3.998	3:3
4.378	4:1
4.806	4:2
5.220	4:3
5.628	5:1
6.038	5:2
6.408	5:3
6.798	6:1
7.182	6:2
7.568	6:3
7.924	7:1
8.308	7:2
8.692	7:3
9.108	8:1
9.608	8:2
10.128	8:3
10.648	9:1
11.068	9:2
11.458	9:3
11.848	10:1
12.298	10:2
12.698	10:3
13.196	11:1
13.598	11:2
13.988	11:3
14.398	12:1
14.828	12:2
15.253	12:3
15.678	13:1
16.110	13:2
16.478	13:3
16.858	14:1
17.248	14:2
17.648	14:3
18.028	15:1
18.438	15:2
18.868	15:3
19.358	16:1
20.078	16:2
20.661	16:3
21.228	17:1
21.678	17:2
22.038	17:3
22.408	18:1
22.814	18:2
23.188	18:3
23.628	19:1
24.068	19:2
24.448	19:3
24.808	20:1
25.258	20:2
25.818	20:3
26.378	21:1
26.818	21:2
27.208	21:3
27.598	22:1
28.014	22:2
28.408	22:3
28.848	23:1
29.308	23:2
29.678	23:3
30.078	24:1
30.728	24:2
31.353	24:3
31.978	25:1
32.408	25:2
32.798	25:3
33.208	26:1
33.688	26:2
34.148	26:3
34.608	27:1
35.038	27:2
35.418	27:3
35.818	28:1
36.265	28:2
36.718	28:3
37.128	29:1
37.538	29:2
37.908	29:3
38.318	30:1
38.708	30:2
39.108	30:3
39.488	31:1
39.898	31:2
40.348	31:3
40.848	32:1
41.598	32:2
42.468	32:3
43.338	33:1
43.578	33:2
43.778	33:3
44.008	34:1
44.228	34:2
44.438	34:3
44.649	35:1
44.848	35:2
45.058	35:3
45.268	36:1
45.488	36:2
45.712	36:3
45.928	37:1
46.138	37:2
46.318	37:3
46.541	38:1
46.733	38:2
46.928	38:3
47.188	39:1
47.380	39:2
47.592	39:3
47.798	40:1
47.978	40:2
48.188	40:3
48.418	41:1
48.708	41:2
48.927	41:3
49.118	42:1
49.318	42:2
49.528	42:3
49.788	43:1
50.018	43:2
50.248	43:3
50.520	44:1
50.888	44:2
51.468	44:3
52.573	45:1
53.118	45:2
53.508	45:3
53.918	46:1
54.378	46:2
54.853	46:3
55.328	47:1
55.748	47:2
56.128	47:3
56.518	48:1
56.949	48:2
57.390	48:3
57.838	49:1
58.238	49:2
58.628	49:3
59.038	50:1
59.438	50:2
59.838	50:3
60.228	51:1
60.668	51:2
61.028	51:3
61.498	52:1
62.024	52:2
62.635	52:3
63.168	53:1
63.618	53:2
64.008	53:3
64.408	54:1
64.858	54:2
65.313	54:3
65.768	55:1
66.178	55:2
66.588	55:3
66.988	56:1
67.438	56:2
67.893	56:3
68.348	57:1
68.768	57:2
69.138	57:3
69.548	58:1
69.938	58:2
70.348	58:3
70.738	59:1
71.158	59:2
71.638	59:3
72.158	60:1
73.058	60:2
73.818	60:3
