# !!!performance-id:	pid9172-12
# !!!title:		Mazurka in F major, Op. 68, No. 3
# !!!trials:		1
# !!!date: 		2007/12/13/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Richter
# !!!performance-date:	1976
# !!!label:		Doremi DHR-7724
# !!!label-title:		Sviatoslav Richter Archives V2: Chopin Recitals 1954-1977
# !!!offset:		0
0.148	1:1
0.543	1:2
0.878	1:3
1.218	2:1
1.608	2:2
1.948	2:3
2.288	3:1
2.668	3:2
2.998	3:3
3.328	4:1
3.708	4:2
4.043	4:3
4.378	5:1
4.738	5:2
5.068	5:3
5.418	6:1
5.778	6:2
6.108	6:3
6.438	7:1
6.767	7:2
7.120	7:3
7.558	8:1
7.973	8:2
8.414	8:3
8.748	9:1
9.118	9:2
9.468	9:3
9.828	10:1
10.228	10:2
10.563	10:3
10.898	11:1
11.258	11:2
11.638	11:3
11.998	12:1
12.388	12:2
12.748	12:3
13.098	13:1
13.478	13:2
13.818	13:3
14.158	14:1
14.558	14:2
14.898	14:3
15.248	15:1
15.628	15:2
15.978	15:3
16.448	16:1
17.048	16:2
17.593	16:3
18.138	17:1
18.568	17:2
18.928	17:3
19.314	18:1
19.728	18:2
20.048	18:3
20.408	19:1
20.808	19:2
21.168	19:3
21.538	20:1
21.988	20:2
22.533	20:3
23.078	21:1
23.498	21:2
23.848	21:3
24.208	22:1
24.642	22:2
25.018	22:3
25.408	23:1
25.848	23:2
26.288	23:3
26.728	24:1
27.458	24:2
28.318	24:3
29.178	25:1
29.578	25:2
29.978	25:3
30.328	26:1
30.748	26:2
31.093	26:3
31.438	27:1
31.828	27:2
32.188	27:3
32.548	28:1
32.958	28:2
33.286	28:3
33.622	29:1
34.018	29:2
34.368	29:3
34.708	30:1
35.078	30:2
35.448	30:3
35.788	31:1
36.178	31:2
36.547	31:3
37.028	32:1
37.688	32:2
38.533	32:3
39.378	33:1
39.678	33:2
39.998	33:3
40.278	34:1
40.568	34:2
40.848	34:3
41.138	35:1
41.398	35:2
41.718	35:3
41.968	36:1
42.278	36:2
42.538	36:3
42.798	37:1
43.078	37:2
43.318	37:3
43.558	38:1
43.808	38:2
44.068	38:3
44.328	39:1
44.588	39:2
44.858	39:3
45.108	40:1
45.339	40:2
45.588	40:3
45.878	41:1
46.138	41:2
46.369	41:3
46.622	42:1
46.849	42:2
47.116	42:3
47.392	43:1
47.661	43:2
47.948	43:3
48.228	44:1
48.538	44:2
48.878	44:3
49.218	45:1
49.638	45:2
49.988	45:3
50.328	46:1
50.738	46:2
51.083	46:3
51.428	47:1
51.808	47:2
52.148	47:3
52.488	48:1
52.888	48:2
53.231	48:3
53.538	49:1
53.908	49:2
54.238	49:3
54.558	50:1
54.898	50:2
55.238	50:3
55.568	51:1
55.918	51:2
56.258	51:3
56.768	52:1
57.282	52:2
57.788	52:3
58.228	53:1
58.608	53:2
58.968	53:3
59.308	54:1
59.718	54:2
60.078	54:3
60.438	55:1
60.828	55:2
61.178	55:3
61.518	56:1
61.937	56:2
62.251	56:3
62.658	57:1
63.045	57:2
63.388	57:3
63.728	58:1
64.108	58:2
64.458	58:3
64.828	59:1
65.228	59:2
65.638	59:3
66.148	60:1
66.908	60:2
68.038	60:3
