# !!!performance-id:	pid9137-22
# !!!title:		Mazurka in F major, Op. 68, No. 3
# !!!trials:		1
# !!!date: 		2007/12/11/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Yumiko Meguri
# !!!performance-date:	1997
# !!!label:		Live Notes WWCC-7313
# !!!label-title:		F. Chopin - 23 Mazurkas
# !!!offset:		0
0.688	1:1
1.348	1:2
1.978	1:3
2.648	2:1
3.408	2:2
4.098	2:3
4.788	3:1
5.478	3:2
6.128	3:3
6.938	4:1
7.702	4:2
8.478	4:3
9.178	5:1
9.848	5:2
10.458	5:3
11.268	6:1
11.938	6:2
12.568	6:3
13.308	7:1
13.988	7:2
14.688	7:3
15.448	8:1
16.408	8:2
17.468	8:3
18.388	9:1
19.078	9:2
19.718	9:3
20.438	10:1
21.188	10:2
21.906	10:3
22.598	11:1
23.268	11:2
23.988	11:3
24.908	12:1
25.658	12:2
26.453	12:3
27.248	13:1
27.918	13:2
28.688	13:3
29.558	14:1
30.258	14:2
30.918	14:3
31.618	15:1
32.308	15:2
33.028	15:3
33.908	16:1
34.928	16:2
35.898	16:3
36.858	17:1
37.478	17:2
38.058	17:3
38.628	18:1
39.178	18:2
39.873	18:3
40.478	19:1
41.028	19:2
41.578	19:3
42.168	20:1
42.968	20:2
43.888	20:3
44.808	21:1
45.408	21:2
46.168	21:3
46.738	22:1
47.318	22:2
48.078	22:3
48.748	23:1
49.318	23:2
49.928	23:3
50.638	24:1
51.658	24:2
53.083	24:3
54.478	25:1
55.298	25:2
56.068	25:3
56.898	26:1
57.788	26:2
58.558	26:3
59.328	27:1
60.008	27:2
60.648	27:3
61.598	28:1
62.338	28:2
63.113	28:3
63.888	29:1
64.576	29:2
65.448	29:3
66.228	30:1
66.868	30:2
67.588	30:3
68.318	31:1
68.996	31:2
69.848	31:3
70.778	32:1
72.248	32:2
74.241	32:3
76.378	33:1
76.698	33:2
76.978	33:3
77.238	34:1
77.538	34:2
77.798	34:3
78.098	35:1
78.378	35:2
78.688	35:3
78.948	36:1
79.248	36:2
79.508	36:3
79.788	37:1
80.048	37:2
80.286	37:3
80.561	38:1
80.800	38:2
81.028	38:3
81.328	39:1
81.571	39:2
81.808	39:3
82.078	40:1
82.338	40:2
82.568	40:3
82.838	41:1
83.108	41:2
83.339	41:3
83.608	42:1
83.858	42:2
84.078	42:3
84.398	43:1
84.631	43:2
84.918	43:3
85.248	44:1
85.698	44:2
86.638	44:3
88.158	45:1
88.848	45:2
89.448	45:3
90.168	46:1
90.868	46:2
91.488	46:3
92.108	47:1
92.728	47:2
93.318	47:3
93.938	48:1
94.638	48:2
95.243	48:3
95.869	49:1
96.498	49:2
97.048	49:3
97.788	50:1
98.429	50:2
98.968	50:3
99.618	51:1
100.238	51:2
100.828	51:3
101.568	52:1
102.398	52:2
103.693	52:3
104.988	53:1
105.784	53:2
106.518	53:3
107.428	54:1
108.328	54:2
109.147	54:3
110.198	55:1
110.898	55:2
111.608	55:3
112.620	56:1
113.428	56:2
114.558	56:3
115.339	57:1
116.078	57:2
116.818	57:3
117.768	58:1
118.508	58:2
119.228	58:3
120.038	59:1
120.843	59:2
121.778	59:3
122.828	60:1
124.288	60:2
126.603	60:3
