# !!!performance-id:	pid9050b-21
# !!!title:		Mazurka in F major, Op. 78, No. 3
# !!!trials:		1
# !!!date: 		2006/07/01/
# !!!reverse-conductor:	Craig Stuart Sapp
# !!!performer: 		Eugen Indjic
# !!!performance-date:	2001
# !!!label:		Calliope 3321
# !!!label-title:		Integrale des mazurkas: Frederic Chopin
# !!!offset:		0
0.588	1:1
1.118	1:2
1.658	1:3
2.178	2:1
2.718	2:2
3.238	2:3
3.758	3:1
4.268	3:2
4.788	3:3
5.338	4:1
5.898	4:2
6.463	4:3
7.028	5:1
7.538	5:2
8.118	5:3
8.658	6:1
9.188	6:2
9.738	6:3
10.308	7:1
10.798	7:2
11.378	7:3
12.038	8:1
12.728	8:2
13.423	8:3
14.118	9:1
14.618	9:2
15.238	9:3
15.808	10:1
16.388	10:2
16.978	10:3
17.568	11:1
18.088	11:2
18.628	11:3
19.158	12:1
19.728	12:2
20.308	12:3
20.888	13:1
21.428	13:2
21.988	13:3
22.538	14:1
23.048	14:2
23.618	14:3
24.168	15:1
24.728	15:2
25.348	15:3
26.158	16:1
26.918	16:2
27.643	16:3
28.368	17:1
28.938	17:2
29.468	17:3
29.958	18:1
30.498	18:2
31.038	18:3
31.628	19:1
32.168	19:2
32.698	19:3
33.268	20:1
33.968	20:2
34.638	20:3
35.308	21:1
35.838	21:2
36.388	21:3
36.878	22:1
37.428	22:2
38.038	22:3
38.648	23:1
39.248	23:2
39.888	23:3
40.678	24:1
41.778	24:2
42.823	24:3
43.868	25:1
44.408	25:2
45.008	25:3
45.588	26:1
46.198	26:2
46.803	26:3
47.408	27:1
47.908	27:2
48.468	27:3
49.068	28:1
49.648	28:2
50.273	28:3
50.898	29:1
51.408	29:2
51.968	29:3
52.518	30:1
53.068	30:2
53.638	30:3
54.218	31:1
54.758	31:2
55.478	31:3
56.258	32:1
57.298	32:2
58.175	32:3
59.046	33:1
59.408	33:2
59.708	33:3
60.018	34:1
60.338	34:2
60.648	34:3
60.978	35:1
61.238	35:2
61.558	35:3
61.848	36:1
62.168	36:2
62.468	36:3
62.817	37:1
63.138	37:2
63.418	37:3
63.688	38:1
63.968	38:2
64.248	38:3
64.618	39:1
64.898	39:2
65.158	39:3
65.438	40:1
65.698	40:2
65.998	40:3
66.328	41:1
66.608	41:2
66.918	41:3
67.188	42:1
67.458	42:2
67.758	42:3
68.108	43:1
68.398	43:2
68.668	43:3
68.978	44:1
69.338	44:2
69.838	44:3
70.458	45:1
71.108	45:2
71.648	45:3
72.188	46:1
72.758	46:2
73.308	46:3
73.858	47:1
74.498	47:2
75.058	47:3
75.658	48:1
76.373	48:2
76.968	48:3
77.708	49:1
78.248	49:2
78.828	49:3
79.418	50:1
79.998	50:2
80.608	50:3
81.178	51:1
81.758	51:2
82.298	51:3
82.948	52:1
83.748	52:2
84.623	52:3
85.498	53:1
86.058	53:2
86.668	53:3
87.258	54:1
87.938	54:2
88.613	54:3
89.288	55:1
89.848	55:2
90.468	55:3
91.178	56:1
91.988	56:2
92.748	56:3
93.508	57:1
94.068	57:2
94.648	57:3
95.278	58:1
95.888	58:2
96.618	58:3
97.338	59:1
98.058	59:2
99.068	59:3
100.158	60:1
101.868	60:2
102.748	60:3
