0.0,1
0.375,2
0.75,3
1.125,4
1.5,5
2.25,6
3.0,7
3.75,8
4.125,9
4.5,10
4.875,11
5.25,12
5.625,13
6.0,14
6.375,15
6.75,16
7.125,17
7.5,18
7.875,19
8.25,20
8.625,21
9.0,22
9.375,23
9.75,24
10.125,25
10.5,26
10.875,27
11.25,28
11.625,29
12.0,30
12.375,31
12.75,32
13.125,33
13.5,34
13.875,35
14.25,36
14.625,37
15.0,38
15.375,39
15.75,40
16.125,41
16.5,42
16.875,43
17.25,44
17.625,45
18.0,46
18.375,47
18.75,48
19.125,49
19.5,50
19.875,51
20.25,52
20.625,53
21.0,54
21.375,55
21.75,56
22.125,57
22.5,58
22.875,59
23.25,60
23.625,61
24.0,62
24.375,63
24.75,64
25.125,65
25.5,66
25.875,67
26.25,68
26.625,69
27.0,70
27.375,71
27.75,72
28.125,73
28.5,74
28.875,75
29.25,76
29.625,77
30.0,78
30.375,79
30.75,80
31.125,81
31.5,82
31.875,83
32.25,84
32.625,85
33.0,86
33.375,87
33.75,88
34.125,89
34.5,90
34.875,91
35.25,92
35.625,93
36.0,94
36.375,95
36.75,96
37.125,97
37.5,98
37.875,99
38.25,100
38.625,101
39.0,102
39.375,103
39.75,104
40.125,105
40.5,106
40.875,107
41.25,108
41.625,109
42.0,110
42.375,111
42.75,112
43.125,113
43.5,114
43.875,115
44.25,116
44.625,117
45.0,118
45.375,119
45.75,120
46.125,121
46.5,122
46.875,123
47.25,124
47.625,125
48.0,126
48.375,127
48.75,128
49.125,129
49.5,130
49.875,131
50.25,132
50.625,133
51.0,134
51.375,135
51.75,136
52.125,137
52.5,138
52.875,139
53.25,140
53.625,141
54.0,142
54.375,143
54.75,144
55.125,145
55.5,146
55.875,147
56.25,148
56.625,149
57.0,150
57.375,151
57.75,152
58.125,153
58.5,154
58.875,155
59.25,156
59.625,157
60.0,158
60.375,159
60.75,160
61.125,161
61.5,162
61.875,163
62.25,164
62.625,165
63.0,166
63.375,167
63.75,168
64.125,169
64.5,170
64.875,171
65.25,172
65.625,173
66.0,174
66.375,175
66.75,176
67.125,177
67.5,178
67.875,179
68.25,180
68.625,181
69.0,182
69.375,183
69.75,184
70.125,185
70.5,186
70.875,187
71.25,188
71.625,189
72.0,190
72.375,191
72.75,192
73.125,193
73.5,194
73.875,195
74.25,196
74.625,197
75.0,198
75.375,199
75.75,200
76.125,201
76.5,202
76.875,203
77.25,204
77.625,205
78.0,206
78.375,207
78.75,208
79.125,209
79.5,210
79.875,211
80.25,212
80.625,213
81.0,214
81.375,215
81.75,216
82.125,217
82.5,218
82.875,219
83.25,220
83.625,221
84.0,222
84.375,223
84.75,224
85.125,225
85.5,226
85.875,227
86.25,228
86.625,229
87.0,230
87.375,231
87.75,232
88.125,233
88.5,234
88.875,235
89.25,236
89.625,237
90.0,238
90.375,239
90.75,240
91.125,241
91.5,242
91.875,243
92.25,244
92.625,245
93.0,246
93.375,247
93.75,248
94.125,249
94.5,250
94.875,251
95.625,252
96.375,253
97.125,254
97.875,255
98.25,256
98.625,257
99.0,258
99.375,259
99.75,260
100.125,261
