0.0,1
0.45454500000000003,2
0.9090900000000001,3
1.3636350000000002,4
1.8181800000000001,5
2.2727250000000003,6
2.7272700000000003,7
3.1818150000000003,8
3.6363600000000003,9
4.090905,10
4.545450000000001,11
4.999995000000001,12
5.4545400000000015,13
5.909085000000002,14
6.363630000000002,15
6.818175000000003,16
7.272720000000003,17
7.727265000000004,18
8.181810000000004,19
8.636355000000004,20
9.090900000000003,21
9.545445000000003,22
9.999990000000002,23
10.454535000000002,24
10.909080000000001,25
11.363625,26
11.81817,27
12.272715,28
12.72726,29
13.181804999999999,30
13.636349999999998,31
14.090894999999998,32
14.545439999999997,33
14.999984999999997,34
15.454529999999997,35
15.909074999999996,36
16.363619999999997,37
16.818164999999997,38
17.272709999999996,39
17.727254999999996,40
18.181799999999996,41
18.636344999999995,42
19.090889999999995,43
19.545434999999994,44
19.999979999999994,45
20.454524999999993,46
20.909069999999993,47
21.363614999999992,48
21.818159999999992,49
22.27270499999999,50
22.72724999999999,51
23.18179499999999,52
23.63633999999999,53
24.09088499999999,54
24.54542999999999,55
24.99997499999999,56
25.454519999999988,57
25.909064999999988,58
26.363609999999987,59
26.818154999999987,60
27.272699999999986,61
27.727244999999986,62
28.181789999999985,63
28.636334999999985,64
29.090879999999984,65
29.545424999999984,66
29.999969999999983,67
30.454514999999983,68
30.909059999999982,69
31.363604999999982,70
31.81814999999998,71
32.272694999999985,72
32.72723999999999,73
33.18178499999999,74
33.636329999999994,75
34.090875,76
34.54542,77
34.999965,78
35.454510000000006,79
35.90905500000001,80
36.36360000000001,81
36.818145000000015,82
37.27269000000002,83
37.72723500000002,84
38.181780000000025,85
38.63632500000003,86
39.09087000000003,87
39.545415000000034,88
39.99996000000004,89
40.45450500000004,90
40.90905000000004,91
41.363595000000046,92
41.81814000000005,93
42.27268500000005,94
42.727230000000056,95
43.18177500000006,96
43.63632000000006,97
44.13632000000006,98
44.63632000000006,99
45.13632000000006,100
45.63632000000006,101
46.13632000000006,102
46.63632000000006,103
47.13632000000006,104
47.63632000000006,105
48.13632000000006,106
48.63632000000006,107
49.13632000000006,108
49.63632000000006,109
50.13632000000006,110
50.63632000000006,111
51.13632000000006,112
51.63632000000006,113
52.13632000000006,114
52.63632000000006,115
53.13632000000006,116
53.63632000000006,117
54.13632000000006,118
54.63632000000006,119
55.13632000000006,120
55.63632000000006,121
56.13632000000006,122
56.63632000000006,123
57.13632000000006,124
57.63632000000006,125
58.13632000000006,126
58.63632000000006,127
59.13632000000006,128
59.63632000000006,129
60.13632000000006,130
60.63632000000006,131
61.13632000000006,132
61.63632000000006,133
62.13632000000006,134
62.63632000000006,135
63.13632000000006,136
63.63632000000006,137
64.13632000000007,138
64.63632000000007,139
65.13632000000007,140
65.63632000000007,141
66.13632000000007,142
66.63632000000007,143
67.13632000000007,144
67.63632000000007,145
68.13632000000007,146
68.63632000000007,147
69.13632000000007,148
69.63632000000007,149
70.13632000000007,150
70.63632000000007,151
71.13632000000007,152
71.63632000000007,153
72.13632000000007,154
72.63632000000007,155
73.13632000000007,156
73.63632000000007,157
74.13632000000007,158
74.63632000000007,159
75.13632000000007,160
75.63632000000007,161
76.13632000000007,162
76.63632000000007,163
77.13632000000007,164
77.63632000000007,165
78.13632000000007,166
78.63632000000007,167
79.13632000000007,168
79.63632000000007,169
80.13632000000007,170
80.63632000000007,171
81.13632000000007,172
81.63632000000007,173
82.13632000000007,174
82.63632000000007,175
83.13632000000007,176
83.63632000000007,177
84.13632000000007,178
84.63632000000007,179
85.13632000000007,180
